zoneCode,zoneName,blockName,blockType,pred_risk,risk_grade,basis
41450MX2019001,하남교산 공공주택지구,의료1,종합의료시설,238.35,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복6,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복11,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복10,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복12,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복3,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복13,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복7,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복2,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복8,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복9,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복5,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복4,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,주복1,주상복합,140.12,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도4,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도1,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도2,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도4,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도1,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도1,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도1,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도1,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도4,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도1,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도1,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도1,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도1,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도2,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도1,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도2,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도4,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도1,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도1,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도3,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,수도4,수도공급시설,138.67,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,광1,광장,133.84,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,광6,광장,133.84,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,광4,광장,133.84,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,광3,광장,133.84,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,광2,광장,133.84,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,광5,광장,133.84,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,광7,광장,133.84,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족3,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족6,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족6,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족3,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족10,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족3,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족4,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족10,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족9,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족6,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족5,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족6,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자복1,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족3,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공1,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공2,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족7,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족7,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족5,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족2,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족2,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족1,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족3,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족9,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족6,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족3,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족9,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족8,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족8,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족2,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족2,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족7,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족1,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족7,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족1,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,자족1,자족기능확보시설,121.69,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공27,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공24,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공5,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공8,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공23,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공21,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공17,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공20,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공16,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공28,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공10,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공24,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공13,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공29,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공15,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공20,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공9,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공2,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공25,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공1,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공19,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공1,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공17,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공21,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공16,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공25,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공11,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공26,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공25,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공19,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공18,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공7,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공22,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공21,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공6,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공3,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공12,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공4,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공14,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공25,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공공25,공공공지,121.68,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공복4,복합용지,120.63,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공복3,복합용지,120.63,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공복1,복합용지,120.63,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,공복2,복합용지,120.63,고위험,동일유형
41450MX2019001,하남교산 공공주택지구,종12,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P13,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,복2,사회복지시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종13,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P21,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,유수3,유수지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,전10,전기공급설비,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,가2,가압장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P23,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P17,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P8,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,문2,문화시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종14,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,전8,전기공급설비,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종4,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P12,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,전9,전기공급설비,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,유수2,유수지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,유수5,유수지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종7,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P11,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,전7,전기공급설비,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종4,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,복3,사회복지시설 사회복지시설사회복지시설사회복지?,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종8,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P10,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종1,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종3,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,전3,전기공급설비,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,가1,가압장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P18,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,복9,사회복지시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,도1,도서관,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P19,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,전1,전기공급설비,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P1,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P16,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종2,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종16,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P24,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,복4,사회복지시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P20,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,복8,사회복지시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P3,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P15,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,전4,전기공급설비,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P22,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종11,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,배1,배수시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종10,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,전6,전기공급설비,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,복6,사회복지시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,체1,체육시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종9,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종15,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,농업1,농업관련시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,문1,문화시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,유수1,유수지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,유수4,유수지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P9,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,오1,오수중계펌프장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,복5,사회복지시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P6,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P14,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P7,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P5,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,전5,전기공급설비,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,열1,열공급설비,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,종6,종교시설용지,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,전2,전기공급설비,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,복1,사회복지시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P2,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,P4,주차장,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,체2,체육시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,배2,배수시설,119.49,중위험,전체평균
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,하천,하천,115.41,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,일상1,상업시설,111.44,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,일상1,상업시설,111.44,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,일상2,상업시설,111.44,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,D1,연립,106.91,중위험,주거유형평균
41450MX2019001,하남교산 공공주택지구,주2,주유소용지,95.62,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,주6,주유소용지,95.62,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,주4,주유소용지,95.62,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,주5,주유소용지,95.62,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,주3,주유소용지,95.62,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,주1,주유소용지,95.62,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수7,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수3,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수3,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,소3,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수6,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,소7,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수3,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,소6,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수8,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수7,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,소11,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,소2,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수5,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수7,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수2,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수6,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,근7,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,근4,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,근9,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,어5,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,체2,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,역5,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수5,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,소5,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,근10,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,어3,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수7,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수2,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수7,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수2,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수2,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,근8,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수8,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수5,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수6,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,어6,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수2,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,소1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수7,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수5,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수6,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,소4,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수3,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,소14,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수4,공원,94.38,중위험,동일유형
41450MX2019001,하남교산 공공주택지구,수1,공원,94.38,중위험,동일유형
