uid,link_id,road_name,injury_svrity,epdo_score,acc_yr,acc_mon,acc_time,week_type,acc_type,violation,road_type,lon,lat
2024,572544959,서현로,경상,0,2024,1,02시,평일,차대차 - 추돌,안전운전불이행,105,127.14760220343058,37.371062018455156
2024,572501178,불정로,경상,0,2024,1,04시,평일,차대차 - 기타,신호위반,107,127.13956974632329,37.37628385169763
2024,571510406,분당수서간고속화도로,경상,0,2024,1,09시,평일,차대차 - 기타,안전거리미확보,102,127.11996872300375,37.399559182355425
2024,571547867,용인서울고속도로,경상,0,2024,1,18시,평일,차대차 - 기타,신호위반,101,127.06927543263706,37.38535996942041
2024,571500230,황새울로240번길,경상,0,2024,1,20시,평일,차대차 - 기타,교차로운행방법위반,107,127.11500909196567,37.379613666882086
2024,571558135,돌마로,경상,0,2024,1,00시,평일,차대차 - 기타,신호위반,107,127.10399268161235,37.35019225121542
2024,571556542,분당내곡로,경상,0,2024,1,00시,평일,차대차 - 추돌,안전운전불이행,107,127.11360717751647,37.38426922571451
2024,571501078,성남대로,경상,0,2024,1,01시,평일,차대차 - 기타,신호위반,107,127.11224040472621,37.37548531520116
2024,572544960,서현로,경상,0,2024,1,09시,평일,차대차 - 추돌,안전운전불이행,105,127.14629308092631,37.37325748188446
2024,571501153,분당수서로,경상,0,2024,1,09시,평일,차대차 - 기타,안전거리미확보,107,127.10475535461855,37.33824243990434
2024,571547432,경부고속도로,경상,0,2024,1,13시,평일,차대차 - 충돌,안전거리미확보,101,127.10329920541473,37.37254420415052
2024,572500794,야탑로,,0,2024,1,17시,평일,차량단독 - 기타,안전운전불이행,107,127.14152774451749,37.40865830225836
2024,571555420,경부고속도로,경상,0,2024,1,18시,평일,차대차 - 기타,안전거리미확보,101,127.10309321416565,37.37091201427868
2024,572500739,장미로,경상,0,2024,1,20시,평일,차대차 - 기타,기타,107,127.12954739018556,37.41379526547567
2024,571501376,성남대로,경상,0,2024,1,01시,평일,차대차 - 추돌,안전운전불이행,107,127.10909203989355,37.342277027549095
2024,572544887,서현로,경상,0,2024,1,13시,평일,차대차 - 충돌,안전거리미확보,105,127.14967512607394,37.367318426692606
2024,572541138,양현로,경상,0,2024,1,12시,평일,차대사람 - 횡단중,보행자보호의무위반,107,127.12547656768706,37.39616955066464
2024,571500685,황새울로312번길,상해없음,0,2024,1,13시,평일,차대차 - 기타,신호위반,107,127.12037251345201,37.384462399010225
2024,571452971,경부고속도로,상해없음,0,2024,1,13시,평일,차대차 - 기타,안전운전불이행,101,127.10345411966972,37.358131633226364
2024,572501208,불정로,경상,0,2024,1,14시,평일,차대차 - 충돌,안전운전불이행,107,127.13532697975455,37.37310699817064
2024,571557822,판교역로226번길,경상,0,2024,1,22시,평일,차대차 - 기타,신호위반,107,127.11169134092157,37.40092040863269
2024,571501395,성남대로,중상,0,2024,1,00시,평일,차대차 - 추돌,안전운전불이행,107,127.10876790995687,37.345998675706845
2024,572500895,서현로180번길,경상,0,2024,1,08시,평일,차대차 - 기타,신호위반,107,127.12351340562013,37.388862154987535
2024,571501053,성남대로,상해없음,0,2024,1,09시,평일,차대차 - 기타,안전운전불이행,107,127.10903511476398,37.33801328599637
2024,571548516,서현로,경상,0,2024,1,10시,평일,차대차 - 기타,안전운전불이행,105,127.11651590605445,37.3920305481892
2024,571550878,분당내곡간고속화도로,중상,0,2024,1,11시,평일,차대차 - 기타,신호위반,102,127.11295215407749,37.395227841089714
2024,571545006,판교원로81번길,경상,0,2024,1,12시,평일,차대사람 - 기타,안전운전불이행,107,127.0760899603442,37.39085595331383
2024,571550083,대왕판교로,상해없음,0,2024,1,07시,평일,차대차 - 충돌,안전거리미확보,105,127.1051162595656,37.39433661071996
2024,571541880,황새울로312번길,경상,0,2024,1,15시,평일,차대차 - 기타,기타,107,127.12143939932574,37.38345627437303
2024,571547680,,경상,0,2024,1,18시,평일,차대차 - 기타,안전거리미확보,107,127.1131379396064,37.38325814714559
2024,571500475,정자로,상해없음,0,2024,1,21시,평일,차대차 - 기타,신호위반,107,127.11496717836627,37.36350585378885
2024,572541160,서현로,경상,0,2024,1,23시,평일,차대차 - 기타,안전운전불이행,105,127.12396576170227,37.38876444266309
2024,572543496,분당로,사망,0,2024,1,06시,평일,차대사람 - 기타,안전운전불이행,107,127.14726281249253,37.36877149642253
2024,571555636,운중로,기타불명,0,2024,1,08시,평일,차대차 - 추돌,안전거리미확보,107,127.05598677011874,37.389934884045545
2024,571557642,대왕판교로,경상,0,2024,1,16시,평일,차대차 - 기타,안전거리미확보,105,127.10134642483553,37.38940244063099
2024,571540565,분당수서간고속화도로,중상,0,2024,1,17시,평일,차대차 - 기타,신호위반,102,127.10886018128933,37.37825944828129
2024,572541161,서현로,경상,0,2024,1,20시,평일,차대차 - 기타,안전운전불이행,105,127.12474899447933,37.38800977263869
2024,571557840,안양판교로,경상,0,2024,1,00시,평일,차대차 - 기타,안전운전불이행,105,127.06370779037788,37.39097316467788
2024,571500267,,경상,0,2024,1,09시,평일,차대차 - 충돌,신호위반,107,127.12282347272227,37.37098559411129
2024,572540374,판교로,경상,0,2024,1,10시,평일,차대차 - 충돌,안전거리미확보,107,127.12932869957157,37.4054298153516
2024,572544887,서현로,경상,0,2024,1,15시,평일,차대차 - 추돌,안전운전불이행,105,127.14911768155841,37.368191115213655
2024,572540362,성남대로779번길,경상,0,2024,1,15시,평일,차대차 - 추돌,안전운전불이행,107,127.12846731935046,37.39909944803488
2024,571501057,성남대로,경상,0,2024,1,18시,평일,차대사람 - 기타,안전운전불이행,107,127.10795130653473,37.36625004935118
2024,571501230,성남대로,중상,0,2024,1,21시,평일,차대차 - 기타,안전운전불이행,107,127.11246620198129,37.37550408289968
2024,571540803,,경상,0,2024,1,19시,평일,차대차 - 기타,안전운전불이행,107,127.10433986742137,37.372241220757395
2024,900000084,,경상,0,2024,1,21시,평일,차대차 - 기타,교차로운행방법위반,107,127.12366925139916,37.35088745285496
2024,572501383,서현로,경상,0,2024,1,13시,평일,차대차 - 기타,안전거리미확보,105,127.13096000927804,37.3838288918005
2024,571545732,,경상,0,2024,1,15시,평일,차대차 - 기타,기타,107,127.07686801794924,37.391111125476506
2024,571500312,정자일로198번길,경상,0,2024,1,16시,평일,차대차 - 충돌,안전운전불이행,107,127.10733311736132,37.36785245750265
2024,571500677,황새울로,경상,0,2024,1,16시,평일,차대차 - 기타,안전운전불이행,107,127.12105892984424,37.38498740037913
2024,571500613,느티로,경상,0,2024,1,23시,평일,차대사람 - 기타,보행자보호의무위반,107,127.10659547285623,37.36853505598504
2024,571550878,분당내곡간고속화도로,경상,0,2024,1,09시,평일,차대차 - 추돌,안전운전불이행,102,127.11297685513026,37.390423579294236
2024,571501001,백현로,경상,0,2024,1,13시,평일,차대차 - 기타,신호위반,107,127.10953979188841,37.377892128316255
2024,572541017,성남대로916번길,경상,0,2024,1,14시,평일,차대차 - 추돌,안전거리미확보,107,127.12929956613887,37.41134274853357
2024,571543539,성남대로,부상신고,0,2024,1,17시,평일,차대차 - 추돌,안전운전불이행,107,127.10793582883862,37.36922455627
2024,571549494,판교로209번길,상해없음,0,2024,1,17시,평일,차대차 - 기타,교차로운행방법위반,107,127.09771206425532,37.40148660888236
2024,571501284,,중상,0,2024,1,18시,평일,차대차 - 기타,안전거리미확보,107,127.11287092136996,37.38246405972281
2024,571500356,미금일로90번길,상해없음,0,2024,1,20시,평일,차대차 - 기타,안전운전불이행,107,127.1099597160295,37.34695807875731
2024,571541100,,부상신고,0,2024,1,09시,평일,차대사람 - 기타,보행자보호의무위반,107,127.1214103894383,37.339775181206775
2024,571555296,,경상,0,2024,1,16시,평일,차대차 - 기타,신호위반,107,127.11429705357433,37.38410922956313
2024,571541667,,부상신고,0,2024,1,17시,평일,차대차 - 기타,교차로운행방법위반,107,127.11478678437672,37.37449310425699
2024,571510081,내정로166번길,경상,0,2024,1,19시,평일,차대사람 - 차도통행중,안전운전불이행,107,127.12201343679605,37.37036105506396
2024,571501074,성남대로,경상,0,2024,1,22시,평일,차대차 - 추돌,안전운전불이행,107,127.10801669432867,37.360192979240566
2024,571501057,성남대로,경상,0,2024,1,08시,평일,차대차 - 기타,안전운전불이행,107,127.10791958470847,37.36583530869401
2024,572500829,황새울로,경상,0,2024,1,11시,평일,차대차 - 기타,기타,107,127.12362503246052,37.386870463491356
2024,571558527,수도권제1순환고속도로,경상,0,2024,1,17시,평일,차대차 - 추돌,안전운전불이행,101,127.12020107051487,37.41396391239451
2024,572541261,불정로,중상,0,2024,1,18시,평일,차대차 - 기타,안전운전불이행,107,127.13828657086256,37.375360525648816
2024,571540332,금곡로,중상,0,2024,1,18시,평일,차대차 - 추돌,안전거리미확보,107,127.12004630454827,37.35059644269208
2024,571544468,대왕판교로,경상,0,2024,1,19시,평일,차대차 - 충돌,기타,105,127.10228502329187,37.378525960818756
2024,572542918,이매로,중상,0,2024,1,09시,평일,차대사람 - 기타,보행자보호의무위반,107,127.12791232939787,37.394807146494735
2024,571551012,판교역로,상해없음,0,2024,1,09시,평일,차대차 - 기타,안전운전불이행,107,127.10966334819763,37.39981405199617
2024,571541935,황새울로214번길,경상,0,2024,1,12시,평일,차대사람 - 기타,안전운전불이행,107,127.11366116780866,37.378149036027565
2024,571545134,대왕판교로,중상,0,2024,1,13시,평일,차대차 - 기타,안전거리미확보,105,127.10227549400709,37.386746503892326
2024,571555596,경부고속도로,상해없음,0,2024,1,16시,평일,차대차 - 기타,안전운전불이행,108,127.10338331172903,37.393032827708865
2024,571540551,분당수서간고속화도로,경상,0,2024,1,17시,평일,차대차 - 기타,신호위반,102,127.1191137588241,37.40552354249701
2024,571557244,분당내곡로,경상,0,2024,1,18시,평일,차대차 - 기타,안전운전불이행,107,127.11320479968774,37.4032238785828
2024,571554838,,경상,0,2024,1,18시,평일,차대차 - 기타,안전운전불이행,107,127.1095655461278,37.37946061395536
2024,571557138,,경상,0,2024,1,00시,평일,차대차 - 기타,교차로운행방법위반,107,127.1129895509511,37.387953844685384
2024,571557454,분당내곡로,경상,0,2024,1,13시,평일,차대차 - 기타,신호위반,107,127.11276587643296,37.396299870025835
2024,572555181,,상해없음,0,2024,1,13시,평일,차대차 - 기타,신호위반,107,127.13473397475542,37.37661154007674
2024,571555420,경부고속도로,경상,0,2024,1,13시,평일,차대차 - 기타,안전거리미확보,101,127.10310038458226,37.369550953392114
2024,572553384,성남대로779번길,상해없음,0,2024,1,14시,평일,차대차 - 추돌,안전거리미확보,107,127.12586822744122,37.39919941801137
2024,571547432,경부고속도로,경상,0,2024,1,14시,평일,차대차 - 기타,기타,101,127.10238799458945,37.388973286015435
2024,571500558,백현로101번길,상해없음,0,2024,1,16시,평일,차대차 - 기타,안전운전불이행,107,127.11138857393246,37.376401927013745
2024,572544942,성남대로,경상,0,2024,1,23시,평일,차대차 - 기타,안전운전불이행,107,127.12870543148038,37.410376412590246
2024,571500557,수내로46번길,경상,0,2024,1,06시,평일,차대차 - 기타,중앙선침범,107,127.11759027494874,37.380685669402844
2024,572540628,분당로263번길,경상,0,2024,1,17시,평일,차대사람 - 횡단중,신호위반,107,127.13729814407138,37.36952556102386
2024,572549898,성남대로,경상,0,2024,1,18시,평일,차대차 - 기타,안전운전불이행,107,127.1268799087501,37.38656529544587
2024,572510009,장미로86번길,상해없음,0,2024,1,20시,평일,차대차 - 기타,교차로운행방법위반,107,127.13047671365345,37.41324833508188
2024,571557634,서현로,중상,0,2024,1,11시,평일,차대사람 - 기타,안전운전불이행,105,127.11054003570653,37.39196594856399
2024,571540573,분당수서간고속화도로,상해없음,0,2024,1,11시,평일,차대차 - 기타,교차로운행방법위반,102,127.11412817090967,37.384000513151335
2024,571540595,성남대로779번길,중상,0,2024,1,11시,평일,차대차 - 기타,안전운전불이행,107,127.12222984089875,37.39926897366189
2024,572541637,서현로,경상,0,2024,1,09시,평일,차대차 - 기타,안전운전불이행,105,127.12896875532174,37.384471654262015
2024,572500652,중앙공원로31번길,중상,0,2024,1,14시,평일,차대사람 - 기타,기타,107,127.12596453391244,37.38209156259284
2024,571501156,,부상신고,0,2024,1,01시,평일,차대차 - 기타,안전운전불이행,107,127.10456527880152,37.36372392279919
2024,572541831,구미로173번길,중상,0,2024,1,06시,평일,차대차 - 충돌,신호위반,107,127.1232772251968,37.35025523603846
2024,571552058,,중상,0,2024,1,11시,평일,차대사람 - 횡단중,보행자보호의무위반,107,127.11406651015095,37.39823306894294
2024,571548362,운중로,경상,0,2024,1,15시,평일,차대사람 - 기타,안전운전불이행,107,127.09375780786242,37.38888085667676
2024,571452971,경부고속도로,경상,0,2024,1,16시,평일,차대차 - 기타,안전거리미확보,101,127.10348775832205,37.34529604370359
2024,572501254,분당로,경상,0,2024,2,06시,평일,차대차 - 추돌,안전운전불이행,107,127.14834741294418,37.36868458785648
2024,571556658,성남대로407번길,경상,0,2024,2,13시,평일,차대사람 - 기타,안전운전불이행,107,127.10785052033516,37.3725954376265
2024,572542456,야탑로75번길,부상신고,0,2024,2,15시,평일,차대사람 - 기타,안전운전불이행,107,127.12717942833343,37.410479775439505
2024,571443640,성남대로,경상,0,2024,2,18시,평일,차대차 - 기타,신호위반,107,127.10907879158026,37.33612051977325
2024,571501766,경부고속도로,경상,0,2024,2,18시,평일,차대차 - 충돌,안전운전불이행,101,127.09857881823548,37.402093476489256
2024,571557156,,경상,0,2024,2,23시,평일,차대차 - 기타,신호위반,107,127.11295869994747,37.39175755912136
2024,571500554,장미로,부상신고,0,2024,2,23시,평일,차대차 - 추돌,안전운전불이행,107,127.12118782688299,37.41324597848606
2024,571557152,서현로,중상,0,2024,2,23시,평일,차대차 - 충돌,신호위반,105,127.11290235428594,37.39173033335136
2024,572541684,성남대로925번길,경상,0,2024,2,13시,평일,차대차 - 기타,안전운전불이행,107,127.12863803116238,37.412584570144155
2024,571501731,수도권제1순환고속도로,경상,0,2024,2,15시,평일,차대차 - 기타,안전거리미확보,101,127.05825784666179,37.39564008579647
2024,572500644,불정로376번길,경상,0,2024,2,19시,평일,차대차 - 충돌,안전운전불이행,107,127.13647485324393,37.37396684404062
2024,571453881,미금로,경상,0,2024,2,19시,평일,차대차 - 기타,안전거리미확보,107,127.11796117774587,37.33426563730445
2024,571551000,,경상,0,2024,2,22시,평일,차대사람 - 기타,신호위반,107,127.11707820890462,37.401415706311035
2024,571540563,분당수서간고속화도로,경상,0,2024,2,03시,평일,차대차 - 추돌,안전운전불이행,102,127.10415707940571,37.37263721652708
2024,572541202,돌마로,경상,0,2024,2,12시,평일,차대차 - 기타,신호위반,107,127.12531465973854,37.37194897640429
2024,571541596,경부고속도로,경상,0,2024,2,14시,평일,차대차 - 충돌,안전운전불이행,101,127.09872805352725,37.40165230889775
2024,571540346,성남대로,부상신고,0,2024,2,18시,평일,차대차 - 기타,안전운전불이행,107,127.10881651598312,37.35403918171163
2024,571543414,정자일로,경상,0,2024,2,18시,평일,차대차 - 기타,신호위반,107,127.10593363142675,37.36335892296374
2024,571541946,황새울로,경상,0,2024,2,23시,평일,차대차 - 기타,신호위반,107,127.11027764218227,37.37718247198325
2024,571541824,황새울로341번길,중상,0,2024,2,14시,평일,차대사람 - 횡단중,안전운전불이행,107,127.12106723273088,37.38782677023293
2024,571540604,판교로,경상,0,2024,2,21시,평일,차대차 - 추돌,신호위반,107,127.12355454442293,37.40548368224995
2024,571564818,판교대장로,중상,0,2024,2,02시,평일,차대차 - 충돌,중앙선침범,107,127.07153605820719,37.37121653785811
2024,571547190,대왕판교로,경상,0,2024,2,10시,평일,차대차 - 기타,중앙선침범,107,127.10154016730434,37.34423487995836
2024,571542121,내정로31번길,경상,0,2024,2,15시,평일,차대차 - 기타,안전운전불이행,107,127.1139424050144,37.36294365655852
2024,571558901,경부고속도로,중상,0,2024,2,03시,평일,차대차 - 기타,안전운전불이행,101,127.08673224173364,37.41339195592817
2024,571500575,황새울로,경상,0,2024,2,12시,평일,차대차 - 기타,교차로운행방법위반,107,127.11611871755306,37.381302853717266
2024,571542127,내정로17번길,부상신고,0,2024,2,13시,평일,차대차 - 충돌,안전운전불이행,107,127.11429344513716,37.36275551152432
2024,572540737,불정로,경상,0,2024,2,17시,평일,차대차 - 기타,신호위반,107,127.12334524690148,37.36375817513605
2024,571543550,성남대로,경상,0,2024,2,22시,평일,차대차 - 기타,안전거리미확보,107,127.10882489538015,37.34807204839042
2024,571543148,서현로180번길,경상,0,2024,2,23시,평일,차대차 - 추돌,안전거리미확보,107,127.12297302329752,37.38849086813133
2024,571501234,수내로,경상,0,2024,2,16시,평일,차대사람 - 횡단중,신호위반,107,127.11735142519132,37.381009393463216
2024,572501124,성남대로,경상,0,2024,2,17시,평일,차대차 - 충돌,신호위반,107,127.12873430449326,37.41368454994826
2024,572543934,불정로,경상,0,2024,2,19시,평일,차대차 - 기타,교차로운행방법위반,107,127.13646299343772,37.37408398713097
2024,571540803,,경상,0,2024,2,21시,평일,차대차 - 충돌,기타,107,127.10436179269007,37.37236748737057
2024,571501182,분당로,중상,0,2024,2,00시,평일,차대차 - 충돌,신호위반,107,127.11969653747786,37.38410868924333
2024,571461949,무지개로,경상,0,2024,2,13시,평일,차대차 - 기타,안전운전불이행,107,127.11788320954004,37.33405806658458
2024,571540963,금곡로,경상,0,2024,2,18시,평일,차대차 - 기타,안전운전불이행,107,127.11702940429805,37.35325481073834
2024,572551816,,상해없음,0,2024,2,20시,평일,차대차 - 충돌,안전운전불이행,107,127.13129981417248,37.374410528655446
2024,571558218,대왕판교로,경상,0,2024,2,01시,평일,차대차 - 추돌,안전운전불이행,105,127.10163822226023,37.35772892334693
2024,571555602,경부고속도로,경상,0,2024,2,10시,평일,차대차 - 추돌,안전운전불이행,108,127.10184147048443,37.39191895204818
2024,571540093,,경상,0,2024,2,14시,평일,차대차 - 기타,안전운전불이행,107,127.11847866703347,37.354701707683944
2024,571540387,탄천상로,경상,0,2024,2,22시,평일,차대차 - 기타,신호위반,107,127.10885308994916,37.34263679182113
2024,571556362,정자일로6번길,경상,0,2024,2,23시,평일,차대차 - 기타,안전운전불이행,107,127.1064405522609,37.350624070772575
2024,571556596,안양판교로,경상,0,2024,2,14시,평일,차대차 - 기타,신호위반,105,127.08418845311859,37.3870268127196
2024,571550878,분당내곡간고속화도로,중상,0,2024,2,19시,평일,차대차 - 기타,신호위반,102,127.11290605621589,37.39979767103407
2024,571558330,대왕판교로,경상,0,2024,2,13시,평일,차대차 - 충돌,안전거리미확보,105,127.10494321092106,37.40362922381729
2024,571461949,무지개로,경상,0,2024,2,15시,평일,차대차 - 추돌,안전운전불이행,107,127.11790601441776,37.334013070900326
2024,572542462,야탑로81번길,부상신고,0,2024,2,16시,평일,차대차 - 기타,안전운전불이행,107,127.12787058706584,37.41010337524258
2024,571555098,백현로,경상,0,2024,2,10시,평일,차대차 - 충돌,안전거리미확보,107,127.1036263272944,37.38120756046638
2024,571542310,미금일로,경상,0,2024,2,12시,평일,차대차 - 추돌,안전거리미확보,107,127.11217820960796,37.34587469701221
2024,571557766,돌마로,부상신고,0,2024,2,18시,평일,차대차 - 기타,안전거리미확보,107,127.10178990803819,37.35252845406642
2024,571540553,분당수서간고속화도로,경상,0,2024,2,19시,평일,차대차 - 기타,안전운전불이행,102,127.10467800803131,37.36591465697886
2024,571564241,두밀로,상해없음,0,2024,2,21시,평일,차대차 - 기타,중앙선침범,107,127.0697205865195,37.360826044912876
2024,571501006,,경상,0,2024,2,23시,평일,차대차 - 기타,안전운전불이행,107,127.11695985196476,37.38693018630458
2024,572544942,성남대로,부상신고,0,2024,2,02시,평일,차대차 - 기타,안전거리미확보,107,127.12853166233916,37.41124118703641
2024,571556936,판교역로,경상,0,2024,2,10시,평일,차대차 - 기타,안전운전불이행,107,127.10981636628598,37.39427108925094
2024,572542257,이매로,경상,0,2024,2,17시,평일,차대차 - 충돌,안전거리미확보,107,127.12883004275858,37.39427821781224
2024,571501104,불정로,경상,0,2024,2,20시,평일,차대차 - 기타,교차로운행방법위반,107,127.11174442234757,37.359952886643825
2024,572544962,서현로,경상,0,2024,2,00시,평일,차대차 - 기타,안전거리미확보,105,127.14173461414461,37.374694985085526
2024,572500825,중앙공원로,경상,0,2024,2,10시,평일,차대차 - 충돌,중앙선침범,107,127.13189177073295,37.38270507131373
2024,571553050,성남대로331번길,경상,0,2024,2,21시,평일,차대차 - 기타,안전운전불이행,107,127.10750493463348,37.36522099396123
2024,571501376,성남대로,상해없음,0,2024,2,08시,평일,차대차 - 충돌,안전거리미확보,107,127.10909390874568,37.34191647963967
2024,571555920,석운로,경상,0,2024,2,09시,평일,차대차 - 충돌,중앙선침범,107,127.05884328188947,37.38827802863084
2024,571540923,대왕판교로,경상,0,2024,2,00시,평일,차대차 - 기타,안전운전불이행,105,127.10156808935348,37.35390682360763
2024,571500683,황새울로311번길,경상,0,2024,2,21시,평일,차대사람 - 횡단중,안전운전불이행,107,127.1193396237578,37.38544158185393
2024,572500825,중앙공원로,중상,0,2024,2,21시,평일,차대사람 - 횡단중,안전운전불이행,107,127.13192534915878,37.38276827240474
2024,571501555,서현로,경상,0,2024,2,21시,평일,차대차 - 기타,안전거리미확보,105,127.11985124928873,37.39150049088891
2024,571500580,황새울로,경상,0,2024,2,07시,평일,차대차 - 추돌,안전거리미확보,107,127.10976551482915,37.37356624877933
2024,571553052,돌마로90번길,,0,2024,2,08시,평일,차량단독 - 기타,기타,107,127.1104998994063,37.349483734629814
2024,571547432,경부고속도로,경상,0,2024,2,09시,평일,차대차 - 충돌,안전운전불이행,101,127.10331202045153,37.37011051951202
2024,572500955,야탑로,부상신고,0,2024,2,10시,평일,차대차 - 추돌,안전거리미확보,107,127.1268997950532,37.40990201309972
2024,571542761,분당수서로,경상,0,2024,2,23시,평일,차대차 - 기타,기타,107,127.10458743373589,37.34012577454686
2024,571551192,서판교로,경상,0,2024,2,10시,평일,차대사람 - 차도통행중,안전운전불이행,107,127.09795706947524,37.39580877158689
2024,571543543,백현로,중상,0,2024,2,14시,평일,차대차 - 추돌,중앙선침범,107,127.11608568764811,37.37227091755358
2024,571501772,경부고속도로,중상,0,2024,2,17시,평일,차대차 - 추돌,안전운전불이행,101,127.1012144837236,37.39511672819876
2024,572541163,서현로,경상,0,2024,2,21시,평일,차대차 - 기타,신호위반,105,127.12373857024984,37.3890161059804
2024,571555098,백현로,경상,0,2024,2,07시,평일,차대차 - 기타,안전운전불이행,107,127.10294722837739,37.3814666823344
2024,571500679,황새울로,중상,0,2024,2,08시,평일,차대차 - 기타,중앙선침범,107,127.11859397735984,37.383230800640405
2024,572540685,돌마로,경상,0,2024,2,09시,평일,차대차 - 기타,안전거리미확보,107,127.1437659656176,37.413244055697895
2024,571500329,성남대로144번길,부상신고,0,2024,2,14시,평일,차대사람 - 기타,보행자보호의무위반,107,127.10983767208515,37.348724389654095
2024,571557890,판교역로146번길,부상신고,0,2024,2,15시,평일,차대차 - 기타,안전거리미확보,107,127.11171715165686,37.393727505834526
2024,571544126,대왕판교로,경상,0,2024,2,18시,평일,차대차 - 기타,신호위반,105,127.10499072427788,37.40318770843354
2024,571542245,돌마로,경상,0,2024,2,20시,평일,차대차 - 기타,교차로운행방법위반,107,127.11920254268162,37.35893152764308
2024,571562622,판교대장로7길,경상,0,2024,2,00시,평일,차대차 - 추돌,안전운전불이행,107,127.07187179885125,37.37175858144158
