gid,pop,sigungu,emd
다사407108,5.0,화성시,남양읍
다사407110,5.0,화성시,남양읍
다사407119,5.0,화성시,남양읍
다사408081,5.0,화성시,남양읍
다사408108,5.0,화성시,남양읍
다사408119,5.0,화성시,남양읍
다사409088,5.0,화성시,남양읍
다사409093,5.0,화성시,남양읍
다사409099,5.0,화성시,남양읍
다사409110,5.0,화성시,남양읍
다사409128,5.0,화성시,남양읍
다사410134,5.0,화성시,남양읍
다사412087,5.0,화성시,남양읍
다사414087,5.0,화성시,남양읍
다사414089,5.0,화성시,남양읍
다사414118,5.0,화성시,남양읍
다사415116,5.0,화성시,남양읍
다사416117,5.0,화성시,남양읍
다사416118,5.0,화성시,남양읍
다사416135,5.0,화성시,남양읍
다사419079,5.0,화성시,남양읍
다사419134,5.0,화성시,남양읍
다사420099,5.0,화성시,남양읍
다사421093,5.0,화성시,남양읍
다사425098,5.0,화성시,남양읍
다사425099,5.0,화성시,남양읍
다사425100,5.0,화성시,남양읍
다사429095,5.0,화성시,남양읍
다사429123,5.0,화성시,남양읍
다사430124,5.0,화성시,남양읍
다사364061,,화성시,남양읍
다사366064,,화성시,남양읍
다사370060,,화성시,남양읍
다사372061,,화성시,남양읍
다사373155,,화성시,남양읍
다사374111,,화성시,남양읍
다사377174,,화성시,남양읍
다사378090,,화성시,남양읍
다사378175,,화성시,남양읍
다사379156,,화성시,남양읍
다사380167,,화성시,남양읍
다사381090,,화성시,남양읍
다사381092,,화성시,남양읍
다사382084,,화성시,남양읍
다사382160,,화성시,남양읍
다사383081,,화성시,남양읍
다사383115,,화성시,남양읍
다사384117,,화성시,남양읍
다사384147,,화성시,남양읍
다사385111,,화성시,남양읍
다사386120,,화성시,남양읍
다사386131,,화성시,남양읍
다사386149,,화성시,남양읍
다사386167,,화성시,남양읍
다사387200,,화성시,남양읍
다사388097,,화성시,남양읍
다사388098,,화성시,남양읍
다사388120,,화성시,남양읍
다사388132,,화성시,남양읍
다사389097,,화성시,남양읍
다사389119,,화성시,남양읍
다사389120,,화성시,남양읍
다사389124,,화성시,남양읍
다사389131,,화성시,남양읍
다사389132,,화성시,남양읍
다사389191,,화성시,남양읍
다사389199,,화성시,남양읍
다사390121,,화성시,남양읍
다사391123,,화성시,남양읍
다사391130,,화성시,남양읍
다사391180,,화성시,남양읍
다사392086,,화성시,남양읍
다사392123,,화성시,남양읍
다사392127,,화성시,남양읍
다사392174,,화성시,남양읍
다사393076,,화성시,남양읍
다사393089,,화성시,남양읍
다사393126,,화성시,남양읍
다사394077,,화성시,남양읍
다사394173,,화성시,남양읍
다사395101,,화성시,남양읍
다사395102,,화성시,남양읍
다사396102,,화성시,남양읍
다사396121,,화성시,남양읍
다사396130,,화성시,남양읍
다사397127,,화성시,남양읍
다사397137,,화성시,남양읍
다사398073,,화성시,남양읍
다사398102,,화성시,남양읍
다사398108,,화성시,남양읍
다사398136,,화성시,남양읍
다사399101,,화성시,남양읍
다사399108,,화성시,남양읍
다사399143,,화성시,남양읍
다사400196,,화성시,남양읍
다사401122,,화성시,남양읍
다사401138,,화성시,남양읍
다사402087,,화성시,남양읍
다사402113,,화성시,남양읍
다사402129,,화성시,남양읍
다사402195,,화성시,남양읍
다사403103,,화성시,남양읍
다사403189,,화성시,남양읍
다사404103,,화성시,남양읍
다사404115,,화성시,남양읍
다사405094,,화성시,남양읍
다사405098,,화성시,남양읍
다사407096,,화성시,남양읍
다사407099,,화성시,남양읍
다사407109,,화성시,남양읍
다사408118,,화성시,남양읍
다사408128,,화성시,남양읍
다사409094,,화성시,남양읍
다사414088,,화성시,남양읍
다사414094,,화성시,남양읍
다사414103,,화성시,남양읍
다사414105,,화성시,남양읍
다사417133,,화성시,남양읍
다사419098,,화성시,남양읍
다사421088,,화성시,남양읍
다사422092,,화성시,남양읍
다사424133,,화성시,남양읍
다사425115,,화성시,남양읍
다사425131,,화성시,남양읍
다사426098,,화성시,남양읍
다사429088,,화성시,남양읍
다사429122,,화성시,남양읍
다사617119,180.0,화성시,동탄1동
다사616115,167.0,화성시,동탄1동
다사617118,148.0,화성시,동탄1동
다사616116,143.0,화성시,동탄1동
다사623126,142.0,화성시,동탄1동
다사621123,136.0,화성시,동탄1동
다사613116,131.0,화성시,동탄1동
다사620117,131.0,화성시,동탄1동
다사614117,128.0,화성시,동탄1동
다사621125,126.0,화성시,동탄1동
다사626126,123.0,화성시,동탄1동
다사617111,120.0,화성시,동탄1동
다사618113,117.0,화성시,동탄1동
다사617124,116.0,화성시,동탄1동
다사614114,113.0,화성시,동탄1동
다사609121,112.0,화성시,동탄1동
다사616122,110.0,화성시,동탄1동
다사618112,109.0,화성시,동탄1동
다사619120,108.0,화성시,동탄1동
다사624127,108.0,화성시,동탄1동
다사625123,103.0,화성시,동탄1동
다사624126,102.0,화성시,동탄1동
다사615121,95.0,화성시,동탄1동
다사615117,93.0,화성시,동탄1동
다사620124,93.0,화성시,동탄1동
다사625125,92.0,화성시,동탄1동
다사617112,91.0,화성시,동탄1동
다사617123,90.0,화성시,동탄1동
다사620122,89.0,화성시,동탄1동
다사615119,87.0,화성시,동탄1동
다사619123,87.0,화성시,동탄1동
다사621112,87.0,화성시,동탄1동
다사610114,86.0,화성시,동탄1동
다사617113,86.0,화성시,동탄1동
다사626124,86.0,화성시,동탄1동
다사615115,84.0,화성시,동탄1동
다사616114,82.0,화성시,동탄1동
다사620121,82.0,화성시,동탄1동
다사612114,81.0,화성시,동탄1동
다사618115,81.0,화성시,동탄1동
다사613113,80.0,화성시,동탄1동
다사619115,80.0,화성시,동탄1동
다사615118,79.0,화성시,동탄1동
다사616120,78.0,화성시,동탄1동
다사616121,77.0,화성시,동탄1동
다사620118,77.0,화성시,동탄1동
다사616119,76.0,화성시,동탄1동
다사620112,76.0,화성시,동탄1동
다사616112,75.0,화성시,동탄1동
다사617121,73.0,화성시,동탄1동
다사619121,73.0,화성시,동탄1동
다사615114,70.0,화성시,동탄1동
다사616113,68.0,화성시,동탄1동
다사625127,67.0,화성시,동탄1동
다사608117,66.0,화성시,동탄1동
다사614115,65.0,화성시,동탄1동
다사622123,65.0,화성시,동탄1동
다사608118,63.0,화성시,동탄1동
다사618114,63.0,화성시,동탄1동
다사621124,63.0,화성시,동탄1동
다사622122,63.0,화성시,동탄1동
다사618119,62.0,화성시,동탄1동
다사613115,61.0,화성시,동탄1동
다사625128,60.0,화성시,동탄1동
다사615112,59.0,화성시,동탄1동
다사624122,56.0,화성시,동탄1동
다사626127,56.0,화성시,동탄1동
다사618120,55.0,화성시,동탄1동
다사626123,55.0,화성시,동탄1동
다사615113,54.0,화성시,동탄1동
다사625126,54.0,화성시,동탄1동
다사617115,53.0,화성시,동탄1동
다사624123,53.0,화성시,동탄1동
다사623121,52.0,화성시,동탄1동
다사617122,51.0,화성시,동탄1동
다사622124,51.0,화성시,동탄1동
다사614116,50.0,화성시,동탄1동
다사615120,50.0,화성시,동탄1동
다사614120,49.0,화성시,동탄1동
다사614113,48.0,화성시,동탄1동
다사621113,48.0,화성시,동탄1동
다사619122,47.0,화성시,동탄1동
다사624121,47.0,화성시,동탄1동
다사622125,46.0,화성시,동탄1동
다사617120,45.0,화성시,동탄1동
다사619119,44.0,화성시,동탄1동
다사623122,44.0,화성시,동탄1동
다사620123,43.0,화성시,동탄1동
다사614112,41.0,화성시,동탄1동
다사618111,41.0,화성시,동탄1동
다사618121,40.0,화성시,동탄1동
다사612113,39.0,화성시,동탄1동
다사622126,38.0,화성시,동탄1동
다사627123,37.0,화성시,동탄1동
다사610124,35.0,화성시,동탄1동
다사611125,35.0,화성시,동탄1동
다사615116,35.0,화성시,동탄1동
다사610113,33.0,화성시,동탄1동
다사611113,33.0,화성시,동탄1동
다사609114,32.0,화성시,동탄1동
다사627124,31.0,화성시,동탄1동
다사626125,28.0,화성시,동탄1동
다사611126,26.0,화성시,동탄1동
다사618123,25.0,화성시,동탄1동
다사620115,24.0,화성시,동탄1동
다사621126,24.0,화성시,동탄1동
다사625124,24.0,화성시,동탄1동
다사622120,22.0,화성시,동탄1동
다사610120,19.0,화성시,동탄1동
다사616125,19.0,화성시,동탄1동
다사610115,18.0,화성시,동탄1동
다사617114,18.0,화성시,동탄1동
다사621118,18.0,화성시,동탄1동
다사613123,16.0,화성시,동탄1동
다사610121,15.0,화성시,동탄1동
다사610116,13.0,화성시,동탄1동
다사610119,13.0,화성시,동탄1동
다사610122,13.0,화성시,동탄1동
다사611121,13.0,화성시,동탄1동
다사612124,13.0,화성시,동탄1동
다사612125,13.0,화성시,동탄1동
다사613125,13.0,화성시,동탄1동
다사614123,13.0,화성시,동탄1동
다사615123,13.0,화성시,동탄1동
다사621115,13.0,화성시,동탄1동
다사609113,8.0,화성시,동탄1동
다사609115,8.0,화성시,동탄1동
다사609116,8.0,화성시,동탄1동
다사611115,8.0,화성시,동탄1동
다사611116,8.0,화성시,동탄1동
다사611120,8.0,화성시,동탄1동
다사611122,8.0,화성시,동탄1동
다사612122,8.0,화성시,동탄1동
다사613124,8.0,화성시,동탄1동
다사613126,8.0,화성시,동탄1동
다사614122,8.0,화성시,동탄1동
다사614124,8.0,화성시,동탄1동
다사615124,8.0,화성시,동탄1동
다사615125,8.0,화성시,동탄1동
다사619116,8.0,화성시,동탄1동
다사620113,8.0,화성시,동탄1동
다사620116,8.0,화성시,동탄1동
다사621120,8.0,화성시,동탄1동
다사625132,8.0,화성시,동탄1동
다사609117,5.0,화성시,동탄1동
다사609120,5.0,화성시,동탄1동
다사612121,5.0,화성시,동탄1동
다사614125,5.0,화성시,동탄1동
다사615122,5.0,화성시,동탄1동
다사616123,5.0,화성시,동탄1동
다사616124,5.0,화성시,동탄1동
다사620119,5.0,화성시,동탄1동
다사621117,5.0,화성시,동탄1동
다사622141,5.0,화성시,동탄1동
다사623139,5.0,화성시,동탄1동
다사623140,5.0,화성시,동탄1동
다사625133,5.0,화성시,동탄1동
다사626132,5.0,화성시,동탄1동
다사611123,,화성시,동탄1동
다사611124,,화성시,동탄1동
다사612126,,화성시,동탄1동
다사624139,,화성시,동탄1동
다사626133,,화성시,동탄1동
다사623107,187.0,화성시,동탄2동
다사626107,146.0,화성시,동탄2동
다사622110,143.0,화성시,동탄2동
다사620106,129.0,화성시,동탄2동
다사622105,129.0,화성시,동탄2동
다사620107,125.0,화성시,동탄2동
다사623109,125.0,화성시,동탄2동
다사619108,120.0,화성시,동탄2동
다사622108,118.0,화성시,동탄2동
다사620111,111.0,화성시,동탄2동
다사624108,108.0,화성시,동탄2동
다사621102,105.0,화성시,동탄2동
다사618110,97.0,화성시,동탄2동
다사624106,94.0,화성시,동탄2동
다사621107,92.0,화성시,동탄2동
다사621110,87.0,화성시,동탄2동
다사626104,79.0,화성시,동탄2동
다사623108,78.0,화성시,동탄2동
다사625107,78.0,화성시,동탄2동
다사619103,77.0,화성시,동탄2동
다사619111,77.0,화성시,동탄2동
다사619110,76.0,화성시,동탄2동
다사620104,76.0,화성시,동탄2동
다사621105,72.0,화성시,동탄2동
다사619107,71.0,화성시,동탄2동
다사625103,69.0,화성시,동탄2동
다사623105,66.0,화성시,동탄2동
다사622111,64.0,화성시,동탄2동
다사624107,64.0,화성시,동탄2동
다사617109,63.0,화성시,동탄2동
다사620103,63.0,화성시,동탄2동
다사627106,61.0,화성시,동탄2동
다사616106,59.0,화성시,동탄2동
다사626106,56.0,화성시,동탄2동
다사616107,55.0,화성시,동탄2동
다사618107,53.0,화성시,동탄2동
다사621103,53.0,화성시,동탄2동
다사622104,53.0,화성시,동탄2동
다사617110,52.0,화성시,동탄2동
다사620108,51.0,화성시,동탄2동
다사620110,51.0,화성시,동탄2동
다사624099,51.0,화성시,동탄2동
다사623104,50.0,화성시,동탄2동
다사623106,50.0,화성시,동탄2동
다사622103,48.0,화성시,동탄2동
다사626103,48.0,화성시,동탄2동
다사623099,46.0,화성시,동탄2동
다사623102,46.0,화성시,동탄2동
다사624103,46.0,화성시,동탄2동
다사618106,44.0,화성시,동탄2동
다사618098,43.0,화성시,동탄2동
다사626105,43.0,화성시,동탄2동
다사621100,41.0,화성시,동탄2동
다사625104,41.0,화성시,동탄2동
다사615110,40.0,화성시,동탄2동
다사614104,38.0,화성시,동탄2동
다사617105,38.0,화성시,동탄2동
다사622100,38.0,화성시,동탄2동
다사616110,37.0,화성시,동탄2동
다사618099,37.0,화성시,동탄2동
다사621101,37.0,화성시,동탄2동
다사616105,35.0,화성시,동탄2동
다사616109,35.0,화성시,동탄2동
다사622102,35.0,화성시,동탄2동
다사616108,30.0,화성시,동탄2동
다사623100,30.0,화성시,동탄2동
다사619099,29.0,화성시,동탄2동
다사623103,28.0,화성시,동탄2동
다사615109,27.0,화성시,동탄2동
다사617099,27.0,화성시,동탄2동
다사624105,27.0,화성시,동탄2동
다사621108,26.0,화성시,동탄2동
다사620099,25.0,화성시,동탄2동
다사620101,25.0,화성시,동탄2동
다사626102,25.0,화성시,동탄2동
다사617104,24.0,화성시,동탄2동
다사619105,24.0,화성시,동탄2동
다사622099,24.0,화성시,동탄2동
다사626100,24.0,화성시,동탄2동
다사615108,23.0,화성시,동탄2동
다사617098,22.0,화성시,동탄2동
다사623111,22.0,화성시,동탄2동
다사617097,21.0,화성시,동탄2동
다사615104,20.0,화성시,동탄2동
다사617106,20.0,화성시,동탄2동
다사619100,20.0,화성시,동탄2동
다사624102,20.0,화성시,동탄2동
다사617103,19.0,화성시,동탄2동
다사619106,18.0,화성시,동탄2동
다사624100,18.0,화성시,동탄2동
다사627100,18.0,화성시,동탄2동
다사627105,18.0,화성시,동탄2동
다사617107,14.0,화성시,동탄2동
다사619104,14.0,화성시,동탄2동
다사624104,14.0,화성시,동탄2동
다사616098,13.0,화성시,동탄2동
다사617100,13.0,화성시,동탄2동
다사618101,13.0,화성시,동탄2동
다사618104,13.0,화성시,동탄2동
다사618105,13.0,화성시,동탄2동
다사619098,13.0,화성시,동탄2동
다사624098,13.0,화성시,동탄2동
다사624110,13.0,화성시,동탄2동
다사624111,13.0,화성시,동탄2동
다사625110,13.0,화성시,동탄2동
다사627108,13.0,화성시,동탄2동
다사615097,8.0,화성시,동탄2동
다사615099,8.0,화성시,동탄2동
다사615106,8.0,화성시,동탄2동
다사615107,8.0,화성시,동탄2동
다사616097,8.0,화성시,동탄2동
다사616099,8.0,화성시,동탄2동
다사616103,8.0,화성시,동탄2동
다사616104,8.0,화성시,동탄2동
다사617101,8.0,화성시,동탄2동
다사617108,8.0,화성시,동탄2동
다사618097,8.0,화성시,동탄2동
다사618100,8.0,화성시,동탄2동
다사622101,8.0,화성시,동탄2동
다사623098,8.0,화성시,동탄2동
다사623101,8.0,화성시,동탄2동
다사623110,8.0,화성시,동탄2동
다사625108,8.0,화성시,동탄2동
다사626108,8.0,화성시,동탄2동
다사626109,8.0,화성시,동탄2동
다사627099,8.0,화성시,동탄2동
다사627107,8.0,화성시,동탄2동
다사628108,8.0,화성시,동탄2동
다사614105,5.0,화성시,동탄2동
다사614107,5.0,화성시,동탄2동
다사615098,5.0,화성시,동탄2동
다사615103,5.0,화성시,동탄2동
다사615105,5.0,화성시,동탄2동
다사617102,5.0,화성시,동탄2동
다사619101,5.0,화성시,동탄2동
다사620097,5.0,화성시,동탄2동
다사620100,5.0,화성시,동탄2동
다사621099,5.0,화성시,동탄2동
다사625098,5.0,화성시,동탄2동
다사625099,5.0,화성시,동탄2동
다사625109,5.0,화성시,동탄2동
다사625111,5.0,화성시,동탄2동
다사626099,5.0,화성시,동탄2동
다사627109,5.0,화성시,동탄2동
다사628107,5.0,화성시,동탄2동
다사620096,,화성시,동탄2동
다사603121,192.0,화성시,동탄3동
다사604121,161.0,화성시,동탄3동
다사608120,152.0,화성시,동탄3동
다사603120,141.0,화성시,동탄3동
다사608122,141.0,화성시,동탄3동
다사604116,139.0,화성시,동탄3동
다사607115,132.0,화성시,동탄3동
다사607117,128.0,화성시,동탄3동
다사603116,125.0,화성시,동탄3동
다사608121,125.0,화성시,동탄3동
다사604117,121.0,화성시,동탄3동
다사603113,119.0,화성시,동탄3동
다사607116,118.0,화성시,동탄3동
다사607113,115.0,화성시,동탄3동
다사606114,114.0,화성시,동탄3동
다사602116,110.0,화성시,동탄3동
다사608123,110.0,화성시,동탄3동
다사607120,106.0,화성시,동탄3동
다사606127,105.0,화성시,동탄3동
다사607130,105.0,화성시,동탄3동
다사607122,101.0,화성시,동탄3동
다사607119,94.0,화성시,동탄3동
다사608129,94.0,화성시,동탄3동
다사608113,93.0,화성시,동탄3동
다사606120,89.0,화성시,동탄3동
다사604114,86.0,화성시,동탄3동
다사607123,79.0,화성시,동탄3동
다사608116,79.0,화성시,동탄3동
다사607118,76.0,화성시,동탄3동
다사608119,76.0,화성시,동탄3동
다사605113,70.0,화성시,동탄3동
다사608115,70.0,화성시,동탄3동
다사606117,69.0,화성시,동탄3동
다사603117,66.0,화성시,동탄3동
다사603115,65.0,화성시,동탄3동
다사604118,62.0,화성시,동탄3동
다사601126,61.0,화성시,동탄3동
다사603118,61.0,화성시,동탄3동
다사604120,61.0,화성시,동탄3동
다사604115,60.0,화성시,동탄3동
다사607129,60.0,화성시,동탄3동
다사599123,59.0,화성시,동탄3동
다사607121,59.0,화성시,동탄3동
다사604112,55.0,화성시,동탄3동
다사605121,55.0,화성시,동탄3동
다사600126,54.0,화성시,동탄3동
다사604131,53.0,화성시,동탄3동
다사605122,52.0,화성시,동탄3동
다사601121,51.0,화성시,동탄3동
다사605120,51.0,화성시,동탄3동
다사608114,51.0,화성시,동탄3동
다사609122,50.0,화성시,동탄3동
다사609123,50.0,화성시,동탄3동
다사605123,48.0,화성시,동탄3동
다사611127,48.0,화성시,동탄3동
다사608130,47.0,화성시,동탄3동
다사606112,45.0,화성시,동탄3동
다사609127,45.0,화성시,동탄3동
다사605128,43.0,화성시,동탄3동
다사607126,42.0,화성시,동탄3동
다사607127,42.0,화성시,동탄3동
다사600123,40.0,화성시,동탄3동
다사608126,39.0,화성시,동탄3동
다사601112,38.0,화성시,동탄3동
다사606113,38.0,화성시,동탄3동
다사607114,38.0,화성시,동탄3동
다사609125,38.0,화성시,동탄3동
다사601122,37.0,화성시,동탄3동
다사601125,37.0,화성시,동탄3동
다사610131,37.0,화성시,동탄3동
다사604113,36.0,화성시,동탄3동
다사606126,34.0,화성시,동탄3동
다사601124,33.0,화성시,동탄3동
다사608131,33.0,화성시,동탄3동
다사600111,30.0,화성시,동탄3동
다사602122,30.0,화성시,동탄3동
다사605117,30.0,화성시,동탄3동
다사605116,29.0,화성시,동탄3동
다사609130,29.0,화성시,동탄3동
다사610125,28.0,화성시,동탄3동
다사605112,27.0,화성시,동탄3동
다사605114,27.0,화성시,동탄3동
다사609132,27.0,화성시,동탄3동
다사600110,26.0,화성시,동탄3동
다사609129,26.0,화성시,동탄3동
다사600125,25.0,화성시,동탄3동
다사605127,25.0,화성시,동탄3동
다사601123,22.0,화성시,동탄3동
다사606116,22.0,화성시,동탄3동
다사606121,22.0,화성시,동탄3동
다사610128,22.0,화성시,동탄3동
다사600124,21.0,화성시,동탄3동
다사609126,21.0,화성시,동탄3동
다사610129,20.0,화성시,동탄3동
다사602120,19.0,화성시,동탄3동
다사604111,18.0,화성시,동탄3동
다사610132,18.0,화성시,동탄3동
다사606122,15.0,화성시,동탄3동
다사608125,14.0,화성시,동탄3동
다사608127,14.0,화성시,동탄3동
다사602110,13.0,화성시,동탄3동
다사602111,13.0,화성시,동탄3동
다사606132,13.0,화성시,동탄3동
다사607134,13.0,화성시,동탄3동
다사609131,13.0,화성시,동탄3동
다사610127,13.0,화성시,동탄3동
다사610130,13.0,화성시,동탄3동
다사601111,8.0,화성시,동탄3동
다사602112,8.0,화성시,동탄3동
다사602113,8.0,화성시,동탄3동
다사602117,8.0,화성시,동탄3동
다사603111,8.0,화성시,동탄3동
다사603112,8.0,화성시,동탄3동
다사604129,8.0,화성시,동탄3동
다사605129,8.0,화성시,동탄3동
다사605130,8.0,화성시,동탄3동
다사606131,8.0,화성시,동탄3동
다사607131,8.0,화성시,동탄3동
다사608132,8.0,화성시,동탄3동
다사608133,8.0,화성시,동탄3동
다사608134,8.0,화성시,동탄3동
다사612128,8.0,화성시,동탄3동
다사601110,5.0,화성시,동탄3동
다사602118,5.0,화성시,동탄3동
다사603110,5.0,화성시,동탄3동
다사603114,5.0,화성시,동탄3동
다사606130,5.0,화성시,동탄3동
다사606133,5.0,화성시,동탄3동
다사607132,5.0,화성시,동탄3동
다사607133,5.0,화성시,동탄3동
다사611129,5.0,화성시,동탄3동
다사612127,5.0,화성시,동탄3동
다사612129,5.0,화성시,동탄3동
다사604130,,화성시,동탄3동
다사657111,277.0,화성시,동탄4동
다사657112,211.0,화성시,동탄4동
다사655111,199.0,화성시,동탄4동
다사658109,190.0,화성시,동탄4동
다사659110,173.0,화성시,동탄4동
다사646109,167.0,화성시,동탄4동
다사661110,164.0,화성시,동탄4동
다사661114,164.0,화성시,동탄4동
다사643112,159.0,화성시,동탄4동
다사654110,157.0,화성시,동탄4동
다사649112,154.0,화성시,동탄4동
다사644111,153.0,화성시,동탄4동
다사644117,147.0,화성시,동탄4동
다사653110,146.0,화성시,동탄4동
다사658115,145.0,화성시,동탄4동
다사658112,144.0,화성시,동탄4동
다사645111,141.0,화성시,동탄4동
다사646117,134.0,화성시,동탄4동
다사649116,133.0,화성시,동탄4동
다사659113,133.0,화성시,동탄4동
다사661112,133.0,화성시,동탄4동
다사652110,132.0,화성시,동탄4동
다사654116,130.0,화성시,동탄4동
다사643111,127.0,화성시,동탄4동
다사658107,127.0,화성시,동탄4동
다사654115,124.0,화성시,동탄4동
다사656114,124.0,화성시,동탄4동
다사657107,124.0,화성시,동탄4동
다사656109,121.0,화성시,동탄4동
다사648114,118.0,화성시,동탄4동
다사662110,118.0,화성시,동탄4동
다사648110,115.0,화성시,동탄4동
다사656108,113.0,화성시,동탄4동
다사660113,113.0,화성시,동탄4동
다사660115,110.0,화성시,동탄4동
다사644115,106.0,화성시,동탄4동
다사659107,106.0,화성시,동탄4동
다사660109,106.0,화성시,동탄4동
다사656112,104.0,화성시,동탄4동
다사656110,103.0,화성시,동탄4동
다사648112,102.0,화성시,동탄4동
다사655110,101.0,화성시,동탄4동
다사663107,101.0,화성시,동탄4동
다사652115,99.0,화성시,동탄4동
다사643118,98.0,화성시,동탄4동
다사644110,98.0,화성시,동탄4동
다사648116,98.0,화성시,동탄4동
다사664109,98.0,화성시,동탄4동
다사643108,97.0,화성시,동탄4동
다사655115,97.0,화성시,동탄4동
다사657110,96.0,화성시,동탄4동
다사656115,94.0,화성시,동탄4동
다사659114,94.0,화성시,동탄4동
다사662116,94.0,화성시,동탄4동
다사651115,92.0,화성시,동탄4동
다사645109,91.0,화성시,동탄4동
다사661106,91.0,화성시,동탄4동
다사656116,90.0,화성시,동탄4동
다사657114,90.0,화성시,동탄4동
다사651111,89.0,화성시,동탄4동
다사661115,89.0,화성시,동탄4동
다사662111,87.0,화성시,동탄4동
다사659115,85.0,화성시,동탄4동
다사646110,84.0,화성시,동탄4동
다사651110,84.0,화성시,동탄4동
다사658110,84.0,화성시,동탄4동
다사660105,84.0,화성시,동탄4동
다사661111,84.0,화성시,동탄4동
다사659106,82.0,화성시,동탄4동
다사644109,81.0,화성시,동탄4동
다사657109,80.0,화성시,동탄4동
다사663108,80.0,화성시,동탄4동
다사662115,78.0,화성시,동탄4동
다사647109,76.0,화성시,동탄4동
다사657116,76.0,화성시,동탄4동
다사662112,76.0,화성시,동탄4동
다사645108,75.0,화성시,동탄4동
다사646116,75.0,화성시,동탄4동
다사662107,75.0,화성시,동탄4동
다사664108,75.0,화성시,동탄4동
다사645112,74.0,화성시,동탄4동
다사649111,73.0,화성시,동탄4동
다사649117,73.0,화성시,동탄4동
다사659109,72.0,화성시,동탄4동
다사644112,71.0,화성시,동탄4동
다사665109,70.0,화성시,동탄4동
다사644108,68.0,화성시,동탄4동
다사646115,68.0,화성시,동탄4동
다사647110,67.0,화성시,동탄4동
다사645117,66.0,화성시,동탄4동
다사649110,65.0,화성시,동탄4동
다사657108,65.0,화성시,동탄4동
다사644107,63.0,화성시,동탄4동
다사651112,63.0,화성시,동탄4동
다사647115,62.0,화성시,동탄4동
다사649115,61.0,화성시,동탄4동
다사660112,61.0,화성시,동탄4동
다사661107,61.0,화성시,동탄4동
다사665108,61.0,화성시,동탄4동
다사646111,60.0,화성시,동탄4동
다사660114,60.0,화성시,동탄4동
다사664107,59.0,화성시,동탄4동
다사653115,58.0,화성시,동탄4동
다사654108,58.0,화성시,동탄4동
다사655108,57.0,화성시,동탄4동
다사661105,55.0,화성시,동탄4동
다사643104,54.0,화성시,동탄4동
다사644116,53.0,화성시,동탄4동
다사645116,52.0,화성시,동탄4동
다사659108,52.0,화성시,동탄4동
다사662106,52.0,화성시,동탄4동
다사655116,51.0,화성시,동탄4동
다사658116,51.0,화성시,동탄4동
다사663110,51.0,화성시,동탄4동
다사645107,50.0,화성시,동탄4동
다사651116,50.0,화성시,동탄4동
다사652116,50.0,화성시,동탄4동
다사648111,47.0,화성시,동탄4동
다사647117,46.0,화성시,동탄4동
다사660106,46.0,화성시,동탄4동
다사661109,45.0,화성시,동탄4동
다사645115,44.0,화성시,동탄4동
다사647116,44.0,화성시,동탄4동
다사649114,43.0,화성시,동탄4동
다사656107,43.0,화성시,동탄4동
다사651114,42.0,화성시,동탄4동
다사663111,41.0,화성시,동탄4동
다사653116,40.0,화성시,동탄4동
다사654109,39.0,화성시,동탄4동
다사655109,39.0,화성시,동탄4동
다사648115,38.0,화성시,동탄4동
다사663112,38.0,화성시,동탄4동
다사665110,38.0,화성시,동탄4동
다사660107,37.0,화성시,동탄4동
다사647114,36.0,화성시,동탄4동
다사652111,36.0,화성시,동탄4동
다사663109,36.0,화성시,동탄4동
다사650110,33.0,화성시,동탄4동
다사660111,31.0,화성시,동탄4동
다사648117,29.0,화성시,동탄4동
다사658108,24.0,화성시,동탄4동
다사643105,20.0,화성시,동탄4동
다사650116,18.0,화성시,동탄4동
다사658113,18.0,화성시,동탄4동
다사650114,13.0,화성시,동탄4동
다사646108,8.0,화성시,동탄4동
다사649108,8.0,화성시,동탄4동
다사650115,8.0,화성시,동탄4동
다사655112,8.0,화성시,동탄4동
다사643109,5.0,화성시,동탄4동
다사643117,5.0,화성시,동탄4동
다사647097,5.0,화성시,동탄4동
다사648108,5.0,화성시,동탄4동
다사648109,5.0,화성시,동탄4동
다사635122,242.0,화성시,동탄5동
다사646122,195.0,화성시,동탄5동
다사661123,167.0,화성시,동탄5동
다사648120,165.0,화성시,동탄5동
다사659122,164.0,화성시,동탄5동
다사650120,160.0,화성시,동탄5동
다사660121,142.0,화성시,동탄5동
다사636121,138.0,화성시,동탄5동
다사658120,138.0,화성시,동탄5동
다사659123,138.0,화성시,동탄5동
다사646120,137.0,화성시,동탄5동
다사660124,137.0,화성시,동탄5동
다사655118,129.0,화성시,동탄5동
다사654118,128.0,화성시,동탄5동
다사659121,120.0,화성시,동탄5동
다사655125,110.0,화성시,동탄5동
다사645124,109.0,화성시,동탄5동
다사659119,104.0,화성시,동탄5동
다사651119,101.0,화성시,동탄5동
다사662124,98.0,화성시,동탄5동
다사647120,97.0,화성시,동탄5동
다사654122,96.0,화성시,동탄5동
다사654131,94.0,화성시,동탄5동
다사655123,92.0,화성시,동탄5동
다사657126,91.0,화성시,동탄5동
다사654123,90.0,화성시,동탄5동
다사638127,89.0,화성시,동탄5동
다사656126,89.0,화성시,동탄5동
다사658123,89.0,화성시,동탄5동
다사636120,87.0,화성시,동탄5동
다사656132,86.0,화성시,동탄5동
다사660119,85.0,화성시,동탄5동
다사654132,82.0,화성시,동탄5동
다사660122,82.0,화성시,동탄5동
다사653118,79.0,화성시,동탄5동
