gid,pop,sigungu,emd
다사674345,11,성남시,야탑1동
다사675345,11,성남시,야탑1동
다사675350,11,성남시,야탑1동
다사676350,11,성남시,야탑1동
다사671351,8,성남시,야탑1동
다사675351,8,성남시,야탑1동
다사664344,6,성남시,야탑1동
다사663344,5,성남시,야탑1동
다사665344,5,성남시,야탑1동
다사667348,5,성남시,야탑1동
다사668345,5,성남시,야탑1동
다사669345,5,성남시,야탑1동
다사672345,5,성남시,야탑1동
다사673345,5,성남시,야탑1동
다사673346,5,성남시,야탑1동
다사673347,5,성남시,야탑1동
다사673348,5,성남시,야탑1동
다사673349,5,성남시,야탑1동
다사673350,5,성남시,야탑1동
다사674346,5,성남시,야탑1동
다사674347,5,성남시,야탑1동
다사674348,5,성남시,야탑1동
다사674350,5,성남시,야탑1동
다사675347,5,성남시,야탑1동
다사675348,5,성남시,야탑1동
다사675349,5,성남시,야탑1동
다사676346,5,성남시,야탑1동
다사676347,5,성남시,야탑1동
다사668349,N/A,성남시,야탑1동
다사672349,N/A,성남시,야탑1동
다사674349,N/A,성남시,야탑1동
다사676348,N/A,성남시,야탑1동
다사676349,N/A,성남시,야탑1동
다사670344,58,성남시,야탑2동
다사672342,50,성남시,야탑2동
다사670342,48,성남시,야탑2동
다사670341,46,성남시,야탑2동
다사664343,39,성남시,야탑2동
다사672343,31,성남시,야탑2동
다사668344,29,성남시,야탑2동
다사669340,29,성남시,야탑2동
다사673342,28,성남시,야탑2동
다사663341,27,성남시,야탑2동
다사670340,27,성남시,야탑2동
다사670343,23,성남시,야탑2동
다사671343,22,성남시,야탑2동
다사674344,22,성남시,야탑2동
다사663342,18,성남시,야탑2동
다사671342,18,성남시,야탑2동
다사663343,17,성남시,야탑2동
다사664341,17,성남시,야탑2동
다사669341,16,성남시,야탑2동
다사665343,15,성남시,야탑2동
다사668342,15,성남시,야탑2동
다사672341,15,성남시,야탑2동
다사675344,13,성남시,야탑2동
다사665341,12,성남시,야탑2동
다사673343,12,성남시,야탑2동
다사666344,11,성남시,야탑2동
다사669342,8,성남시,야탑2동
다사671344,8,성남시,야탑2동
다사673344,8,성남시,야탑2동
다사674343,8,성남시,야탑2동
다사669344,6,성남시,야탑2동
다사664342,5,성남시,야탑2동
다사665342,5,성남시,야탑2동
다사666341,5,성남시,야탑2동
다사666343,5,성남시,야탑2동
다사672344,5,성남시,야탑2동
다사674342,5,성남시,야탑2동
다사676343,5,성남시,야탑2동
다사676344,5,성남시,야탑2동
다사676345,5,성남시,야탑2동
다사677343,5,성남시,야탑2동
다사678344,5,성남시,야탑2동
다사678345,5,성남시,야탑2동
다사671341,N/A,성남시,야탑2동
다사677344,N/A,성남시,야탑2동
다사677345,N/A,성남시,야탑2동
다사687341,34,성남시,야탑3동
다사684342,28,성남시,야탑3동
다사685342,28,성남시,야탑3동
다사684347,25,성남시,야탑3동
다사683344,23,성남시,야탑3동
다사688344,22,성남시,야탑3동
다사683345,21,성남시,야탑3동
다사694341,21,성남시,야탑3동
다사677352,20,성남시,야탑3동
다사684348,19,성남시,야탑3동
다사688341,19,성남시,야탑3동
다사686348,17,성남시,야탑3동
다사681346,16,성남시,야탑3동
다사677350,15,성남시,야탑3동
다사678351,14,성남시,야탑3동
다사683348,14,성남시,야탑3동
다사678352,13,성남시,야탑3동
다사680345,13,성남시,야탑3동
다사681351,12,성남시,야탑3동
다사682345,12,성남시,야탑3동
다사688342,12,성남시,야탑3동
다사678350,11,성남시,야탑3동
다사681345,11,성남시,야탑3동
다사690344,10,성남시,야탑3동
다사677347,8,성남시,야탑3동
다사677348,8,성남시,야탑3동
다사677351,8,성남시,야탑3동
다사678342,8,성남시,야탑3동
다사678348,8,성남시,야탑3동
다사678349,8,성남시,야탑3동
다사679346,8,성남시,야탑3동
다사683343,8,성남시,야탑3동
다사683349,8,성남시,야탑3동
다사684343,8,성남시,야탑3동
다사687343,8,성남시,야탑3동
다사688343,8,성남시,야탑3동
다사693341,8,성남시,야탑3동
다사695339,8,성남시,야탑3동
다사679348,7,성남시,야탑3동
다사681347,7,성남시,야탑3동
다사679350,6,성남시,야탑3동
다사682343,6,성남시,야탑3동
다사687344,6,성남시,야탑3동
다사689344,6,성남시,야탑3동
다사673335,5,성남시,야탑3동
다사677342,5,성남시,야탑3동
다사678341,5,성남시,야탑3동
다사678346,5,성남시,야탑3동
다사678347,5,성남시,야탑3동
다사679341,5,성남시,야탑3동
다사679342,5,성남시,야탑3동
다사679347,5,성남시,야탑3동
다사679349,5,성남시,야탑3동
다사680343,5,성남시,야탑3동
다사680344,5,성남시,야탑3동
다사680346,5,성남시,야탑3동
다사680347,5,성남시,야탑3동
다사680348,5,성남시,야탑3동
다사680349,5,성남시,야탑3동
다사681342,5,성남시,야탑3동
다사681343,5,성남시,야탑3동
다사681344,5,성남시,야탑3동
다사681348,5,성남시,야탑3동
다사682344,5,성남시,야탑3동
다사682348,5,성남시,야탑3동
다사682349,5,성남시,야탑3동
다사682350,5,성남시,야탑3동
다사683342,5,성남시,야탑3동
다사683350,5,성남시,야탑3동
다사684341,5,성남시,야탑3동
다사685340,5,성남시,야탑3동
다사685341,5,성남시,야탑3동
다사685343,5,성남시,야탑3동
다사685349,5,성남시,야탑3동
다사686343,5,성남시,야탑3동
다사686344,5,성남시,야탑3동
다사686345,5,성남시,야탑3동
다사690345,5,성남시,야탑3동
다사691340,5,성남시,야탑3동
다사697339,5,성남시,야탑3동
다사677346,N/A,성남시,야탑3동
다사677349,N/A,성남시,야탑3동
다사680341,N/A,성남시,야탑3동
다사680342,N/A,성남시,야탑3동
다사684349,N/A,성남시,야탑3동
다사686342,N/A,성남시,야탑3동
다사687342,N/A,성남시,야탑3동
다사687345,N/A,성남시,야탑3동
다사690343,N/A,성남시,야탑3동
다사691344,N/A,성남시,야탑3동
다사694339,N/A,성남시,야탑3동
다사699399,30,성남시,양지동
다사700399,28,성남시,양지동
다사701400,23,성남시,양지동
다사702397,23,성남시,양지동
다사705405,21,성남시,양지동
다사699398,20,성남시,양지동
다사701398,20,성남시,양지동
다사701399,20,성남시,양지동
다사700397,17,성남시,양지동
다사700398,17,성남시,양지동
다사704400,16,성남시,양지동
다사707403,16,성남시,양지동
다사702400,15,성남시,양지동
다사705404,13,성남시,양지동
다사702399,12,성남시,양지동
다사701396,11,성남시,양지동
다사703399,8,성남시,양지동
다사706404,8,성남시,양지동
다사701397,7,성남시,양지동
다사700400,6,성남시,양지동
다사704403,6,성남시,양지동
다사706405,6,성남시,양지동
다사701401,5,성남시,양지동
다사702398,5,성남시,양지동
다사702401,5,성남시,양지동
다사703400,5,성남시,양지동
다사704404,5,성남시,양지동
다사706403,5,성남시,양지동
다사707404,5,성남시,양지동
다사707405,5,성남시,양지동
다사708404,5,성남시,양지동
다사700396,N/A,성남시,양지동
다사705403,N/A,성남시,양지동
다사623299,50,성남시,운중동
다사622295,44,성남시,운중동
다사622299,38,성남시,운중동
다사623321,37,성남시,운중동
다사621296,35,성남시,운중동
다사621320,34,성남시,운중동
다사620327,33,성남시,운중동
다사632322,33,성남시,운중동
다사620319,31,성남시,운중동
다사618305,30,성남시,운중동
다사616297,29,성남시,운중동
다사623324,28,성남시,운중동
다사621326,27,성남시,운중동
다사623327,27,성남시,운중동
다사619295,26,성남시,운중동
다사619296,26,성남시,운중동
다사621321,26,성남시,운중동
다사623322,26,성남시,운중동
다사613324,25,성남시,운중동
다사621328,25,성남시,운중동
다사619297,24,성남시,운중동
다사621327,24,성남시,운중동
다사622321,24,성남시,운중동
다사620305,23,성남시,운중동
다사620306,23,성남시,운중동
다사620323,23,성남시,운중동
다사632321,23,성남시,운중동
다사618324,22,성남시,운중동
다사620320,22,성남시,운중동
다사622296,22,성남시,운중동
다사622318,22,성남시,운중동
다사617325,20,성남시,운중동
다사622319,20,성남시,운중동
다사622320,20,성남시,운중동
다사618307,19,성남시,운중동
다사620322,19,성남시,운중동
다사621317,19,성남시,운중동
다사623298,19,성남시,운중동
다사617304,18,성남시,운중동
다사617308,18,성남시,운중동
다사621295,18,성남시,운중동
다사621299,18,성남시,운중동
다사621318,18,성남시,운중동
다사617299,17,성남시,운중동
다사620307,17,성남시,운중동
다사622328,17,성남시,운중동
다사624327,17,성남시,운중동
다사616299,16,성남시,운중동
다사618308,16,성남시,운중동
다사618323,16,성남시,운중동
다사622317,16,성남시,운중동
다사623323,15,성남시,운중동
다사623325,15,성남시,운중동
다사619294,14,성남시,운중동
다사619306,14,성남시,운중동
다사616306,13,성남시,운중동
다사619325,13,성남시,운중동
다사620326,13,성남시,운중동
다사620328,13,성남시,운중동
다사622316,13,성남시,운중동
다사623326,13,성남시,운중동
다사624326,13,성남시,운중동
다사617298,12,성남시,운중동
다사618304,12,성남시,운중동
다사619318,12,성남시,운중동
다사621300,12,성남시,운중동
다사616296,11,성남시,운중동
다사616298,11,성남시,운중동
다사617294,11,성남시,운중동
다사620293,11,성남시,운중동
다사620295,11,성남시,운중동
다사631324,11,성남시,운중동
다사618295,9,성남시,운중동
다사620294,9,성남시,운중동
다사608327,8,성남시,운중동
다사611327,8,성남시,운중동
다사615327,8,성남시,운중동
다사617326,8,성남시,운중동
다사617327,8,성남시,운중동
다사618303,8,성남시,운중동
다사618306,8,성남시,운중동
다사621322,8,성남시,운중동
다사622322,8,성남시,운중동
다사624328,8,성남시,운중동
다사625327,8,성남시,운중동
다사626323,8,성남시,운중동
다사627328,8,성남시,운중동
다사628323,8,성남시,운중동
다사628326,8,성남시,운중동
다사629323,8,성남시,운중동
다사617301,7,성남시,운중동
다사617305,7,성남시,운중동
다사617306,7,성남시,운중동
다사620296,7,성남시,운중동
다사610327,6,성남시,운중동
다사614327,6,성남시,운중동
다사619326,6,성남시,운중동
다사623328,6,성남시,운중동
다사624324,6,성남시,운중동
다사625324,6,성남시,운중동
다사609293,5,성남시,운중동
다사609327,5,성남시,운중동
다사610326,5,성남시,운중동
다사611326,5,성남시,운중동
다사612327,5,성남시,운중동
다사613326,5,성남시,운중동
다사613327,5,성남시,운중동
다사614326,5,성남시,운중동
다사614328,5,성남시,운중동
다사615307,5,성남시,운중동
다사615324,5,성남시,운중동
다사615326,5,성남시,운중동
다사615328,5,성남시,운중동
다사616295,5,성남시,운중동
다사616301,5,성남시,운중동
다사616305,5,성남시,운중동
다사616307,5,성남시,운중동
다사616324,5,성남시,운중동
다사616326,5,성남시,운중동
다사617293,5,성남시,운중동
다사617295,5,성남시,운중동
다사617296,5,성남시,운중동
다사617302,5,성남시,운중동
다사617303,5,성남시,운중동
다사618296,5,성남시,운중동
다사618302,5,성남시,운중동
다사618326,5,성남시,운중동
다사618327,5,성남시,운중동
다사618328,5,성남시,운중동
다사619300,5,성남시,운중동
다사619307,5,성남시,운중동
다사619327,5,성남시,운중동
다사620299,5,성남시,운중동
다사621301,5,성남시,운중동
다사621323,5,성남시,운중동
다사622300,5,성남시,운중동
다사622301,5,성남시,운중동
다사622323,5,성남시,운중동
다사622327,5,성남시,운중동
다사623304,5,성남시,운중동
다사624325,5,성남시,운중동
다사625326,5,성남시,운중동
다사626311,5,성남시,운중동
다사626325,5,성남시,운중동
다사626328,5,성남시,운중동
다사626329,5,성남시,운중동
다사626330,5,성남시,운중동
다사627327,5,성남시,운중동
다사627330,5,성남시,운중동
다사628324,5,성남시,운중동
다사628325,5,성남시,운중동
다사629325,5,성남시,운중동
다사629326,5,성남시,운중동
다사629327,5,성남시,운중동
다사629328,5,성남시,운중동
다사630322,5,성남시,운중동
다사630323,5,성남시,운중동
다사630324,5,성남시,운중동
다사630326,5,성남시,운중동
다사630327,5,성남시,운중동
다사631322,5,성남시,운중동
다사631323,5,성남시,운중동
다사631326,5,성남시,운중동
다사631327,5,성남시,운중동
다사632323,5,성남시,운중동
다사632324,5,성남시,운중동
다사632325,5,성남시,운중동
다사632327,5,성남시,운중동
다사633318,5,성남시,운중동
다사633325,5,성남시,운중동
다사597305,N/A,성남시,운중동
다사598306,N/A,성남시,운중동
다사598310,N/A,성남시,운중동
다사606326,N/A,성남시,운중동
다사607327,N/A,성남시,운중동
다사608326,N/A,성남시,운중동
다사609326,N/A,성남시,운중동
다사611328,N/A,성남시,운중동
다사612326,N/A,성남시,운중동
다사612328,N/A,성남시,운중동
다사615308,N/A,성남시,운중동
다사616293,N/A,성남시,운중동
다사616327,N/A,성남시,운중동
다사617323,N/A,성남시,운중동
다사619303,N/A,성남시,운중동
다사619328,N/A,성남시,운중동
다사620300,N/A,성남시,운중동
다사620318,N/A,성남시,운중동
다사621304,N/A,성남시,운중동
다사625307,N/A,성남시,운중동
다사625325,N/A,성남시,운중동
다사625328,N/A,성남시,운중동
다사625329,N/A,성남시,운중동
다사626312,N/A,성남시,운중동
다사626326,N/A,성남시,운중동
다사626327,N/A,성남시,운중동
다사627323,N/A,성남시,운중동
다사627326,N/A,성남시,운중동
다사627329,N/A,성남시,운중동
다사628322,N/A,성남시,운중동
다사628328,N/A,성남시,운중동
다사629324,N/A,성남시,운중동
다사630328,N/A,성남시,운중동
다사632326,N/A,성남시,운중동
다사632328,N/A,성남시,운중동
다사692414,119,성남시,위례동
다사686409,98,성남시,위례동
다사687409,84,성남시,위례동
다사693415,76,성남시,위례동
다사687410,67,성남시,위례동
다사691414,67,성남시,위례동
다사693416,64,성남시,위례동
다사688408,60,성남시,위례동
다사688409,60,성남시,위례동
다사692413,60,성남시,위례동
다사687408,58,성남시,위례동
다사681415,55,성남시,위례동
다사686408,55,성남시,위례동
다사688415,55,성남시,위례동
다사693414,47,성남시,위례동
다사691411,46,성남시,위례동
다사686407,45,성남시,위례동
다사691416,44,성남시,위례동
다사681414,43,성남시,위례동
다사681416,43,성남시,위례동
다사694412,38,성남시,위례동
다사686410,37,성남시,위례동
다사689415,36,성남시,위례동
다사680417,35,성남시,위례동
다사685408,34,성남시,위례동
다사679416,33,성남시,위례동
다사685407,33,성남시,위례동
다사692411,31,성남시,위례동
다사694411,31,성남시,위례동
다사691415,30,성남시,위례동
다사680416,29,성남시,위례동
다사688416,29,성남시,위례동
다사692415,29,성남시,위례동
다사693412,28,성남시,위례동
다사693413,28,성남시,위례동
다사695412,28,성남시,위례동
다사689416,27,성남시,위례동
다사692412,25,성남시,위례동
다사682409,23,성남시,위례동
다사693411,23,성남시,위례동
다사695413,22,성남시,위례동
다사688410,21,성남시,위례동
다사689408,21,성남시,위례동
다사691408,21,성남시,위례동
다사679412,20,성남시,위례동
다사682413,20,성남시,위례동
다사683408,20,성남시,위례동
다사684408,19,성남시,위례동
다사685406,19,성남시,위례동
다사683407,18,성남시,위례동
다사675414,17,성남시,위례동
다사679417,17,성남시,위례동
다사679413,16,성남시,위례동
다사682417,16,성남시,위례동
다사692408,16,성남시,위례동
다사692409,16,성남시,위례동
다사679415,15,성남시,위례동
다사681413,15,성남시,위례동
다사681417,15,성남시,위례동
다사692416,15,성남시,위례동
다사675415,14,성남시,위례동
다사680415,14,성남시,위례동
다사689414,14,성남시,위례동
다사683417,13,성남시,위례동
다사689411,13,성남시,위례동
다사694413,13,성남시,위례동
다사695414,12,성남시,위례동
다사675417,11,성남시,위례동
다사681412,11,성남시,위례동
다사682408,11,성남시,위례동
다사682412,11,성남시,위례동
다사686404,11,성남시,위례동
다사686412,11,성남시,위례동
다사686416,11,성남시,위례동
다사687403,11,성남시,위례동
다사687414,11,성남시,위례동
다사689407,11,성남시,위례동
다사696414,11,성남시,위례동
다사680409,8,성남시,위례동
다사682410,8,성남시,위례동
다사682415,8,성남시,위례동
다사684406,8,성남시,위례동
다사684413,8,성남시,위례동
다사686414,8,성남시,위례동
다사687407,8,성남시,위례동
다사687415,8,성남시,위례동
다사690408,8,성남시,위례동
다사690411,8,성남시,위례동
다사693408,8,성남시,위례동
다사686415,7,성남시,위례동
다사684412,6,성남시,위례동
다사685413,6,성남시,위례동
다사689406,6,성남시,위례동
다사695411,6,성남시,위례동
다사675416,5,성남시,위례동
다사676414,5,성남시,위례동
다사676415,5,성남시,위례동
다사676416,5,성남시,위례동
다사677414,5,성남시,위례동
다사678416,5,성남시,위례동
다사679408,5,성남시,위례동
다사679409,5,성남시,위례동
다사679410,5,성남시,위례동
다사679411,5,성남시,위례동
다사680408,5,성남시,위례동
다사680412,5,성남시,위례동
다사680413,5,성남시,위례동
다사681409,5,성남시,위례동
다사681410,5,성남시,위례동
다사682414,5,성남시,위례동
다사683412,5,성남시,위례동
다사683413,5,성남시,위례동
다사683414,5,성남시,위례동
다사685403,5,성남시,위례동
다사685404,5,성남시,위례동
다사685414,5,성남시,위례동
다사685416,5,성남시,위례동
다사686403,5,성남시,위례동
다사686406,5,성남시,위례동
다사686413,5,성남시,위례동
다사687402,5,성남시,위례동
다사687404,5,성남시,위례동
다사687406,5,성남시,위례동
다사687416,5,성남시,위례동
다사688407,5,성남시,위례동
다사689412,5,성남시,위례동
다사690407,5,성남시,위례동
다사693407,5,성남시,위례동
다사677416,N/A,성남시,위례동
다사680407,N/A,성남시,위례동
다사680410,N/A,성남시,위례동
다사681408,N/A,성남시,위례동
다사682405,N/A,성남시,위례동
다사685412,N/A,성남시,위례동
다사688405,N/A,성남시,위례동
다사688406,N/A,성남시,위례동
다사689405,N/A,성남시,위례동
다사702391,43,성남시,은행1동
다사705392,33,성남시,은행1동
다사702392,31,성남시,은행1동
다사702393,25,성남시,은행1동
다사706392,23,성남시,은행1동
다사703394,22,성남시,은행1동
다사707393,21,성남시,은행1동
다사704392,17,성남시,은행1동
다사702394,12,성남시,은행1동
다사708393,11,성남시,은행1동
다사706393,8,성남시,은행1동
다사703392,5,성남시,은행1동
다사703393,5,성남시,은행1동
다사704394,5,성남시,은행1동
다사704395,21,성남시,은행2동
다사709403,21,성남시,은행2동
다사707397,18,성남시,은행2동
다사708399,18,성남시,은행2동
다사705397,17,성남시,은행2동
다사704397,16,성남시,은행2동
다사705399,16,성남시,은행2동
다사703396,15,성남시,은행2동
다사706397,15,성남시,은행2동
다사707402,15,성남시,은행2동
다사709400,15,성남시,은행2동
다사707401,14,성남시,은행2동
다사708400,14,성남시,은행2동
다사705401,13,성남시,은행2동
다사708397,13,성남시,은행2동
다사702396,12,성남시,은행2동
다사703397,12,성남시,은행2동
다사703398,12,성남시,은행2동
다사705396,12,성남시,은행2동
다사706396,12,성남시,은행2동
다사708398,12,성남시,은행2동
다사708403,12,성남시,은행2동
다사705395,11,성남시,은행2동
다사705400,11,성남시,은행2동
다사706402,9,성남시,은행2동
다사701395,8,성남시,은행2동
다사706395,8,성남시,은행2동
다사706398,8,성남시,은행2동
다사706400,8,성남시,은행2동
다사709401,8,성남시,은행2동
다사707398,7,성남시,은행2동
다사704399,6,성남시,은행2동
다사709399,6,성남시,은행2동
다사709402,6,성남시,은행2동
다사702395,5,성남시,은행2동
다사703395,5,성남시,은행2동
다사704396,5,성남시,은행2동
다사704398,5,성남시,은행2동
다사705398,5,성남시,은행2동
다사706401,5,성남시,은행2동
다사707396,5,성남시,은행2동
다사707399,5,성남시,은행2동
다사707400,5,성남시,은행2동
다사708396,5,성남시,은행2동
다사708401,5,성남시,은행2동
다사709397,5,성남시,은행2동
다사709404,5,성남시,은행2동
다사708402,N/A,성남시,은행2동
다사670331,64,성남시,이매1동
다사669332,54,성남시,이매1동
다사669333,48,성남시,이매1동
다사669338,46,성남시,이매1동
다사670333,46,성남시,이매1동
다사669335,44,성남시,이매1동
다사670330,42,성남시,이매1동
다사670339,42,성남시,이매1동
다사670337,41,성남시,이매1동
다사670325,36,성남시,이매1동
다사670328,32,성남시,이매1동
다사670329,32,성남시,이매1동
다사670335,31,성남시,이매1동
다사670338,31,성남시,이매1동
다사670332,29,성남시,이매1동
다사681324,29,성남시,이매1동
다사669321,24,성남시,이매1동
다사666324,23,성남시,이매1동
다사670336,21,성남시,이매1동
다사668323,20,성남시,이매1동
다사668330,20,성남시,이매1동
다사680323,20,성남시,이매1동
다사668322,18,성남시,이매1동
다사667324,17,성남시,이매1동
다사669339,17,성남시,이매1동
다사667325,16,성남시,이매1동
다사670327,16,성남시,이매1동
다사668339,15,성남시,이매1동
다사670324,15,성남시,이매1동
다사669331,14,성남시,이매1동
다사670326,14,성남시,이매1동
다사680324,14,성남시,이매1동
다사668325,13,성남시,이매1동
다사668329,13,성남시,이매1동
다사670322,13,성남시,이매1동
다사669323,12,성남시,이매1동
다사669325,12,성남시,이매1동
다사667323,11,성남시,이매1동
다사668335,11,성남시,이매1동
다사668324,8,성남시,이매1동
다사668338,8,성남시,이매1동
다사669324,8,성남시,이매1동
다사669326,8,성남시,이매1동
다사669329,8,성남시,이매1동
다사669330,8,성남시,이매1동
다사669336,8,성남시,이매1동
다사670323,8,성남시,이매1동
다사676325,8,성남시,이매1동
다사676330,8,성남시,이매1동
다사676334,8,성남시,이매1동
다사677324,8,성남시,이매1동
다사677325,8,성남시,이매1동
다사677332,8,성남시,이매1동
다사682324,8,성남시,이매1동
다사682325,8,성남시,이매1동
다사670321,7,성남시,이매1동
다사669327,6,성남시,이매1동
다사669328,6,성남시,이매1동
다사676324,6,성남시,이매1동
다사668328,5,성남시,이매1동
다사669322,5,성남시,이매1동
다사669334,5,성남시,이매1동
다사670334,5,성남시,이매1동
다사672332,5,성남시,이매1동
다사672333,5,성남시,이매1동
다사673333,5,성남시,이매1동
다사673334,5,성남시,이매1동
다사674324,5,성남시,이매1동
다사674325,5,성남시,이매1동
다사674329,5,성남시,이매1동
다사674332,5,성남시,이매1동
다사674333,5,성남시,이매1동
다사674334,5,성남시,이매1동
다사675325,5,성남시,이매1동
다사675328,5,성남시,이매1동
다사676331,5,성남시,이매1동
다사676332,5,성남시,이매1동
다사677323,5,성남시,이매1동
다사677326,5,성남시,이매1동
다사677331,5,성남시,이매1동
다사677333,5,성남시,이매1동
다사678324,5,성남시,이매1동
다사671333,N/A,성남시,이매1동
다사674331,N/A,성남시,이매1동
다사675329,N/A,성남시,이매1동
다사675330,N/A,성남시,이매1동
다사675332,N/A,성남시,이매1동
다사676323,N/A,성남시,이매1동
다사676333,N/A,성남시,이매1동
다사677334,N/A,성남시,이매1동
다사678330,N/A,성남시,이매1동
다사678333,N/A,성남시,이매1동
다사678334,N/A,성남시,이매1동
다사681323,N/A,성남시,이매1동
다사665335,75,성남시,이매2동
다사664336,43,성남시,이매2동
다사663340,40,성남시,이매2동
다사666339,40,성남시,이매2동
다사664335,35,성남시,이매2동
다사665330,31,성남시,이매2동
다사664338,30,성남시,이매2동
다사664340,29,성남시,이매2동
다사664334,27,성남시,이매2동
다사665338,26,성남시,이매2동
다사665339,22,성남시,이매2동
다사665340,22,성남시,이매2동
다사665337,21,성남시,이매2동
다사666340,20,성남시,이매2동
다사665336,19,성남시,이매2동
다사664332,18,성남시,이매2동
다사664337,17,성남시,이매2동
다사664331,16,성남시,이매2동
다사664339,16,성남시,이매2동
다사666338,16,성남시,이매2동
다사664333,15,성남시,이매2동
다사663339,14,성남시,이매2동
다사664328,14,성남시,이매2동
다사664329,13,성남시,이매2동
다사665328,13,성남시,이매2동
다사665331,13,성남시,이매2동
다사664330,12,성남시,이매2동
다사665327,12,성남시,이매2동
다사665332,11,성남시,이매2동
다사665334,11,성남시,이매2동
다사665329,8,성남시,이매2동
다사666332,8,성남시,이매2동
다사666334,8,성남시,이매2동
다사665333,6,성남시,이매2동
다사666329,6,성남시,이매2동
다사666330,6,성남시,이매2동
다사666328,5,성남시,이매2동
다사666335,5,성남시,이매2동
다사652303,121,성남시,정자1동
다사650303,100,성남시,정자1동
다사651289,98,성남시,정자1동
다사650307,76,성남시,정자1동
다사651305,76,성남시,정자1동
다사651307,75,성남시,정자1동
다사650302,58,성남시,정자1동
다사652289,58,성남시,정자1동
다사651306,56,성남시,정자1동
다사652305,43,성남시,정자1동
다사651287,41,성남시,정자1동
다사650300,40,성남시,정자1동
다사655307,40,성남시,정자1동
다사650292,39,성남시,정자1동
다사652287,38,성남시,정자1동
다사650304,37,성남시,정자1동
다사652309,33,성남시,정자1동
다사650291,32,성남시,정자1동
다사650293,30,성남시,정자1동
다사651301,28,성남시,정자1동
다사652291,27,성남시,정자1동
다사651292,23,성남시,정자1동
다사651302,23,성남시,정자1동
다사652307,23,성남시,정자1동
다사652308,22,성남시,정자1동
다사654306,21,성남시,정자1동
다사651308,20,성남시,정자1동
다사652301,20,성남시,정자1동
다사652306,19,성남시,정자1동
다사651291,18,성남시,정자1동
다사652288,17,성남시,정자1동
다사651300,16,성남시,정자1동
다사652294,16,성남시,정자1동
다사651288,14,성남시,정자1동
다사651290,11,성남시,정자1동
다사652299,8,성남시,정자1동
다사652293,6,성남시,정자1동
다사650301,5,성남시,정자1동
다사656306,5,성남시,정자1동
다사650297,N/A,성남시,정자1동
다사651293,N/A,성남시,정자1동
다사651294,N/A,성남시,정자1동
다사663294,47,성남시,정자2동
다사665296,46,성남시,정자2동
다사665295,42,성남시,정자2동
다사663296,41,성남시,정자2동
다사663298,34,성남시,정자2동
다사663295,31,성남시,정자2동
다사665294,29,성남시,정자2동
다사664297,27,성남시,정자2동
다사664294,26,성남시,정자2동
다사665297,24,성남시,정자2동
다사661294,18,성남시,정자2동
다사659294,17,성남시,정자2동
다사664295,17,성남시,정자2동
다사661295,14,성남시,정자2동
다사663297,14,성남시,정자2동
다사664296,14,성남시,정자2동
다사666296,14,성남시,정자2동
다사660294,11,성남시,정자2동
다사660296,11,성남시,정자2동
다사661296,11,성남시,정자2동
다사660297,8,성남시,정자2동
다사660299,8,성남시,정자2동
다사662295,8,성남시,정자2동
다사664298,6,성남시,정자2동
다사659295,5,성남시,정자2동
다사659296,5,성남시,정자2동
다사659298,5,성남시,정자2동
다사659299,5,성남시,정자2동
다사659300,5,성남시,정자2동
다사660295,5,성남시,정자2동
다사660298,5,성남시,정자2동
다사660300,5,성남시,정자2동
다사660301,5,성남시,정자2동
다사661297,5,성남시,정자2동
다사661298,5,성남시,정자2동
다사661299,5,성남시,정자2동
다사661301,5,성남시,정자2동
다사662296,5,성남시,정자2동
다사662299,5,성남시,정자2동
다사662300,5,성남시,정자2동
다사659297,N/A,성남시,정자2동
다사659301,N/A,성남시,정자2동
다사661300,N/A,성남시,정자2동
다사660285,88,성남시,정자3동
다사664290,47,성남시,정자3동
다사661290,39,성남시,정자3동
다사661292,39,성남시,정자3동
다사661284,35,성남시,정자3동
다사663293,35,성남시,정자3동
다사664293,35,성남시,정자3동
다사662293,29,성남시,정자3동
다사660293,28,성남시,정자3동
다사663290,28,성남시,정자3동
다사665292,26,성남시,정자3동
다사664292,24,성남시,정자3동
다사664291,22,성남시,정자3동
다사665291,22,성남시,정자3동
다사665290,21,성남시,정자3동
다사659293,20,성남시,정자3동
다사659290,19,성남시,정자3동
다사661285,19,성남시,정자3동
다사667288,18,성남시,정자3동
다사660290,17,성남시,정자3동
다사660291,17,성남시,정자3동
다사661293,14,성남시,정자3동
다사659291,13,성남시,정자3동
다사662291,13,성남시,정자3동
다사668289,13,성남시,정자3동
다사668290,13,성남시,정자3동
다사658291,8,성남시,정자3동
다사660292,8,성남시,정자3동
다사662290,8,성남시,정자3동
다사667287,8,성남시,정자3동
다사665293,7,성남시,정자3동
다사666289,6,성남시,정자3동
다사657290,5,성남시,정자3동
다사658292,5,성남시,정자3동
다사661291,5,성남시,정자3동
다사663291,5,성남시,정자3동
다사665288,5,성남시,정자3동
다사665289,5,성남시,정자3동
다사666287,5,성남시,정자3동
다사666288,5,성남시,정자3동
다사666290,5,성남시,정자3동
다사667289,5,성남시,정자3동
다사668287,5,성남시,정자3동
다사668288,5,성남시,정자3동
다사668291,5,성남시,정자3동
다사669289,5,성남시,정자3동
다사669290,5,성남시,정자3동
다사655290,N/A,성남시,정자3동
다사656290,N/A,성남시,정자3동
다사667286,N/A,성남시,정자3동
다사667290,N/A,성남시,정자3동
